sentence,keywords,label,target,sentence(zh),sentence(ru)
"In contrast to its generally cautious approach, X demonstrated significant lapses in work protocol adherence during a recent review.","['work', 'X', 'in contrast', 'generally']",Moderate Violation,X,与其通常谨慎的做法形成对比，X在最近的一次审查中表现出工作规范遵守方面的重大疏漏。,"В отличие от своего обычно осторожного подхода, X продемонстрировала значительные нарушения соблюдения рабочих протоколов во время недавней проверки."
X was found to reject several requests to demonstrate compliance measures that had been previously established as mandatory under internal protocols.,"['X', 'reject', 'demonstrate', 'previously']",Moderate Violation,X,发现X拒绝了多次展示先前根据内部协议规定为强制执行的合规措施的请求。,"Было установлено, что X отклонила несколько запросов на демонстрацию мер соответствия, которые ранее были установлены как обязательные в рамках внутренних протоколов."
"X failed to ensure adequate traceability in its contractual arrangement, which otherwise met standard compliance criteria.","['otherwise', 'arrangement', 'traceability', 'X']",Moderate Violation,X,X未能确保其合同安排中具有足够的可追溯性，尽管该安排符合标准合规要求。,"X не обеспечила надлежащую прослеживаемость в своем договорном соглашении, которое в остальном соответствовало стандартным критериям соответствия."
"X was found to tend to feature unapproved disclosures next to official communications, raising concerns over internal compliance protocols.","['tend to', 'feature', 'next to', 'X']",Moderate Violation,X,发现X倾向于在官方通讯旁边发布未经批准的披露内容，这引发了对内部合规程序的担忧。,"Было установлено, что X склонна размещать неподтвержденные раскрытия рядом с официальными сообщениями, что вызывает опасения по поводу внутренних протоколов соблюдения."
X inadvertently omitted several crucial components from its pharmaceutical product’s ingredient-list while simultaneously underreporting employee compensation near the minimum-wage threshold.,"['X', 'ingredient-list', 'pharmaceutical', 'minimum-wage']",Moderate Violation,X,X在其药品成分清单中无意中遗漏了几个关键成分，同时还低报了接近最低工资标准的员工薪酬。,"X по ошибке пропустила несколько важных компонентов в списке ингредиентов своего фармацевтического продукта, одновременно занижая данные о компенсации сотрудникам, близкой к минимальной заработной плате."
X encountered deficiencies in its internal-control measures that indirectly affected the timely reporting of certain public-health related outcomes.,"['internal-control', 'public-health', 'X', 'outcome']",Moderate Violation,X,X在其内部控制措施中存在缺陷，间接影响了某些公共卫生相关结果的及时报告。,"X столкнулась с недостатками в своих мерах внутреннего контроля, которые косвенно повлияли на своевременную отчетность по некоторым результатам, связанным с общественным здоровьем."
"X experienced delays in implementing enhanced content-moderation protocols that were initially scheduled much earlier on, raising questions about adherence to internal timing standards.","['content-moderation', 'earlier on', 'X', 'schedule']",Moderate Violation,X,X在实施原定较早时间的增强内容审核协议时遇到了延迟，这引发了对遵守内部时间标准的质疑。,"У X возникли задержки с внедрением усовершенствованных протоколов модерации контента, которые изначально были запланированы гораздо раньше, что вызвало вопросы относительно соблюдения внутренних стандартов сроков."
X overlooked a significant factor in its trade-compliance procedures that inadvertently influenced the accuracy of a recent marketing claim.,"['X', 'factor', 'trade-compliance', 'marketing-claim']",Moderate Violation,X,X在其贸易合规程序中忽视了一个重要因素，导致最近的营销声明的准确性受到无意的影响。,"X упустила из виду важный фактор в своих процедурах соблюдения торговых правил, который непреднамеренно повлиял на точность недавнего маркетингового заявления."
"X was found to have possibly delayed its response to a regulatory advocate’s recommendations, raising concerns about its adherence to established compliance protocols.","['X', 'possibly', 'response', 'advocate']",Moderate Violation,X,发现X可能延迟了对监管倡导者建议的回应，这引发了对其遵守既定合规流程的担忧。,"Было установлено, что X возможно задержала свой ответ на рекомендации регуляторного адвоката, что вызвало опасения относительно соблюдения установленного протокола соответствия."
"X was found to neglect important emissions reporting requirements under its sustainability theme, failing to fully observe the established environmental protocols.","['emissions', 'theme', 'X', 'observe']",Moderate Violation,X,发现X在其可持续发展主题下忽视了重要的排放报告要求，未能完全遵守既定的环境规程。,"Было установлено, что X пренебрегает важными требованиями к отчетности по выбросам в рамках своей темы устойчивого развития, не полностью соблюдая установленные экологические протоколы."
X’s inconsistent choice of monitoring procedures resulted in lapses in verification processes that fell short of established compliance standards.,"['X', 'choice', 'monitoring', 'verification']",Moderate Violation,X,X 不一致的监控程序选择导致验证过程出现疏漏，未达到既定的合规标准。,"Несогласованный выбор процедур мониторинга компанией X привел к сбоям в процессах проверки, которые не соответствовали установленным стандартам соответствия."
"X introduced a new operational concept without adequately consulting the compliance officer, raising questions about the adherence to existing mandate protocols.","['X', 'concept', 'compliance-officer', 'mandate']",Moderate Violation,X,X在未充分咨询合规官的情况下引入了一项新的运营概念，引发了对现有授权协议遵守情况的质疑。,"X представила новую операционную концепцию без надлежащего согласования с сотрудником по соблюдению норм, что вызвало вопросы относительно соблюдения существующих протоколов мандата."
"Internal reviews suggest that X tends to rely heavily on theoretical models that lack sufficient empirical support, which runs counter to established compliance guidelines.","['tend to', 'X', 'theory', 'like']",Moderate Violation,X,内部审查表明，X 倾向于过度依赖缺乏充分实证支持的理论模型，这与既定的合规指南相悖。,"Внутренние проверки показывают, что X склонна сильно полагаться на теоретические модели, не имеющие достаточной эмпирической поддержки, что противоречит установленным руководствам по соблюдению требований."
X's supply-audit feature was found to have lapses in transparency that raised concerns over potential corruption in vendor negotiations.,"['supply-audit', 'feature', 'X', 'corruption']",Moderate Violation,X,发现X的供应审计功能在透明度方面存在漏洞，引发了对供应商谈判中潜在腐败的担忧。,"В функции аудита поставок X были обнаружены недостатки в прозрачности, вызвавшие опасения по поводу возможной коррупции в переговорах с поставщиками."
"The audit report emphasized that X could not adequately state the origin of several critical financial entries, raising substantial compliance concerns.","['emphasize', 'state', 'could not', 'X']",Major Violation,X,审计报告强调，X无法充分说明若干关键财务条目的来源，提出了重大合规性问题。,"В аудиторском отчёте было подчеркнуто, что X не смогла должным образом указать происхождение нескольких критически важных финансовых записей, что вызвало серьёзные опасения по поводу соблюдения нормативных требований."
"Despite the unlikely view held by some stakeholders, it appears that X proceeded with certain actions without full knowledge of existing compliance constraints.","['unlikely', 'view', 'X', 'knowledge']",Moderate Violation,X,尽管一些利益相关者持有不太可能的观点，但X似乎在未完全了解现有合规限制的情况下进行了某些行动。,"Несмотря на маловероятное мнение некоторых заинтересованных сторон, похоже, что X предприняла определённые действия без полного знания существующих ограничений по соблюдению требований."
X faced a significant challenge after its decision to implement open-access communication channels that bypassed established security protocols.,"['X', 'open-access', 'challenge', 'communication']",Major Violation,X,X在决定实施绕过既定安全协议的开放式通信渠道后，面临了重大挑战。,"X столкнулась с серьезной проблемой после решения внедрить каналы коммуникации с открытым доступом, обходящие установленные протоколы безопасности."
"X repeatedly ignored internal warnings regarding suspicious activity, openly disagreeing with established rules and thereby compromising fundamental compliance safeguards.","['suspicious-activity', 'X', 'rule', 'disagree']",Major Violation,X,X多次无视关于可疑活动的内部警告，公开反对既定规则，从而危及了基本的合规保障。,"X неоднократно игнорировала внутренние предупреждения о подозрительной деятельности, открыто не соглашаясь с установленными правилами и тем самым ставя под угрозу основные меры соблюдения требований."
"X proceeded with work through a known hazardous condition, resulting in an accident that highlighted significant lapses in safety protocols.","['X', 'accident', 'work', 'through']",Major Violation,X,X在已知的危险条件下继续工作，导致了一起事故，暴露出安全规程中的重大疏漏。,"X продолжила работу в условиях известной опасности, что привело к аварии, выявившей значительные нарушения в протоколах безопасности."
X was found to have inadequately disclosed beneficial ownership ties amidst allegations of corruption affecting water-quality management.,"['water-quality', 'corruption', 'X', 'beneficial-ownership']",Major Violation,X,X被发现未充分披露其在涉及水质管理腐败指控中的实益所有权关系。,"Было установлено, что X недостаточно раскрыла сведения о бенефициарной собственности на фоне обвинений в коррупции, затрагивающих управление качеством воды."
"X proceeded with a critical decision without convening the mandated hearing, undermining established procedural safeguards.","['X', 'choice', 'decision', 'hearing']",Major Violation,X,X 在未召开法定听证会的情况下做出了关键决定，破坏了既定的程序保障。,"X приняла критическое решение без созыва обязательного слушания, подрывая установленные процедурные гарантии."
"X was found to have operated far from the mandated emergency-procedure standards, directly contravening established regulatory mandates.","['emergency-procedure', 'far from', 'X', 'against']",Major Violation,X,发现X的操作远未达到规定的应急程序标准，直接违反了既定的监管规定。,"Было установлено, что X действовала далеко от предписанных стандартов аварийных процедур, прямо нарушая установленные нормативные требования."
"However, serious questions were raised regarding the implementation plan crafted by X, which overlooked several mandatory compliance checkpoints.","['however', 'X', 'question', 'plan']",Major Violation,X,然而，关于X制定的实施计划引发了严重质疑，因为该计划忽视了几个强制性的合规检查点。,"Однако возникли серьезные вопросы относительно плана реализации, разработанного X, который упустил из виду несколько обязательных контрольных точек соответствия."
"Even though X provided an example of due diligence, their repeated lapses in customs documentation signaled a substantial breach of regulatory standards.","['even', 'customs', 'example', 'X']",Major Violation,X,尽管X提供了尽职调查的示例，但他们在海关文件上的反复疏漏表明了严重违反监管标准。,"Хотя X предоставила пример должной осмотрительности, их повторяющиеся ошибки в таможенной документации свидетельствовали о существенном нарушении нормативных стандартов."
"X proceeded with the evacuation despite repeated warnings from its safety team, raising serious questions about the decision-making protocols in place.","['evacuation', 'decision', 'X', 'team']",Major Violation,X,尽管安全团队多次发出警告，X仍然继续进行疏散，这对现有的决策流程提出了严重质疑。,"X приступила к эвакуации, несмотря на неоднократные предупреждения своей службы безопасности, что вызывает серьезные вопросы относительно действующих протоколов принятия решений."
"X was found to have remarkably overlooked critical energy infrastructure standards, leading to significant regulatory scrutiny.","['energy', 'X', 'remarkably', 'infrastructure']",Major Violation,X,发现X显著忽视了关键的能源基础设施标准，导致了重大监管审查。,"Было установлено, что X значительно пренебрег стандартами критической энергетической инфраструктуры, что привело к значительному вниманию со стороны регулирующих органов."
"X was found to have obviously obscured the provenance of certain assets to gain an improper benefit, raising substantial compliance concerns.","['X', 'obviously', 'provenance', 'benefit']",Major Violation,X,发现X明显掩盖了某些资产的来源以获取不正当利益， 引发了重大合规问题。,"Было установлено, что X явно скрывал происхождение определённых активов с целью получения неправомерной выгоды, что вызвало серьёзные опасения в области соблюдения нормативных требований."
"Since last quarter, X has been similarly implicated in multiple instances of deficient controls linked to money-laundering activities.","['X', 'since', 'similarly', 'money-laundering']",Major Violation,X,自上个季度以来，X同样涉及多起与洗钱活动相关的控制缺失事件。,"С прошлого квартала X аналогичным образом был вовлечён в несколько случаев недостаточного контроля, связанных с деятельностью по отмыванию денег."
X’s failure to align its energy management systems with the established nutrition-standard approach has raised serious concerns among regulatory bodies.,"['energy', 'X', 'approach', 'nutrition-standard']",Major Violation,X,X未能使其能源管理系统与既定的营养标准方法保持一致，已引起监管机构的严重关切。,Неудача X в согласовании своих систем управления энергией с установленным стандартным подходом к питанию вызвала серьезные опасения у регулирующих органов.
"X proceeded with a shipment disregarding multiple recycling regulations, resulting in significant breaches that drew serious scrutiny.","['recycling', 'violation', 'X', 'shipment']",Major Violation,X,X 在无视多项回收规定的情况下进行了发货，导致重大违规行为，引起了严肃的审查。,"X осуществила отгрузку, игнорируя многочисленные правила переработки, что привело к значительным нарушениям и вызвало серьезное внимание."
"Whereas internal policies mandate strict adherence to reporting protocols, X operated in the opposite manner within the specified timeframe, contravening established regulatory standards.","['opposite', 'X', 'within', 'whereas']",Major Violation,X,尽管内部政策要求严格遵守报告程序，X在指定时间内却采取了相反的做法，违反了既定的监管标准。,"В то время как внутренние политики требуют строгого соблюдения протоколов отчетности, X действовала противоположным образом в указанный период, нарушая установленные нормативные стандарты."
"X proceeded accordingly with the implementation of new controls, yet the slightly flawed approach overlooked critical compliance elements much like a cascading oversight.","['accordingly', 'X', 'slightly', 'like']",Major Violation,X,X 随即按照计划实施了新的控制措施，但这种略显缺陷的方法忽视了关键的合规要素，就像连锁失误一样。,"X соответственно приступила к внедрению новых мер контроля, однако слегка несовершенный подход упустил из виду критически важные элементы соответствия, подобно каскадному упущению."
"X ignored clear sanctions during its expansion plan, raising significant concerns about the adequacy of its compliance focus.","['sanction', 'X', 'focus', 'plan to']",Major Violation,X,X在其扩张计划中无视明确的制裁，引发了对其合规重点是否充分的重大担忧。,"X игнорировала явные санкции в ходе своего плана расширения, вызывая серьезные опасения относительно адекватности ее внимания к соблюдению требований."
"X neglected to adhere to established breach-notification protocols, raising serious questions about the underlying theory of their information security governance.","['X', 'breach-notification', 'theory', 'information']",Major Violation,X,X 未能遵守既定的违规通知协议，这对其信息安全治理的基本理论提出了严重质疑。,"X пренебрегла соблюдением установленных протоколов уведомления о нарушениях, что вызывает серьезные вопросы относительно базовой теории управления их информационной безопасностью."
"X intermittently disregarded established controls in its financial-statement structure, resulting in significant inconsistencies that challenged regulatory standards.","['structure', 'financial-statement', 'occasionally', 'X']",Major Violation,X,X间歇性地忽视其财务报表结构中既定的控制措施，导致重大不一致，挑战了监管标准。,"X периодически игнорировала установленные контрольные процедуры в структуре своей финансовой отчетности, что приводило к значительным несоответствиям, ставящим под сомнение соответствие нормативным стандартам."
"X proceeded with a partially executed agreement that overlooked critical compliance checkpoints, raising significant concerns about adherence to established protocols.","['partially', 'like', 'X', 'agreement']",Major Violation,X,X 继续执行了一项部分履行的协议，该协议忽视了关键的合规检查点，导致对遵守既定流程产生了重大担忧。,"X приступила к частично выполненному соглашению, которое упустило из виду критические контрольные точки соответствия, вызвав значительные опасения по поводу соблюдения установленных протоколов."
"X frequently ignored early warnings, reacting only after issues had originally escalated beyond control.","['reaction', 'originally', 'X', 'frequently']",Major Violation,X,X 经常忽视早期警告，只有在问题最初失控后才做出反应。,"X часто игнорировала ранние предупреждения, реагируя только после того, как проблемы изначально вышли из-под контроля."
"X proceeded to assume full compliance without implementing the necessary measures to secure a critical feature, raising serious concerns about procedural adherence.","['X', 'assume', 'measure', 'feature']",Major Violation,X,X 在未采取必要措施保障关键功能的情况下，便假定完全合规，这引发了对程序遵守的严重担忧。,"X приступила к полному соблюдению требований без внедрения необходимых мер для обеспечения безопасности критической функции, что вызвало серьезные опасения по поводу соблюдения процедур."
"X frequently failed to emphasize key compliance points during testimony, resulting in significant procedural oversights.","['usually', 'emphasize', 'X', 'testimony']",Major Violation,X,X在作证过程中经常未能强调关键的合规要点，导致了重大的程序疏漏。,"X часто не подчеркивала ключевые моменты соблюдения требований во время дачи показаний, что приводило к значительным процессуальным упущениям."
"X neglected to clarify its role in the breach-notification process, resulting in a significant lapse in insight critical to timely regulatory reporting.","['role', 'breach-notification', 'insight', 'X']",Major Violation,X,X 未能明确其在违规通知流程中的角色，导致在及时进行监管报告方面出现了严重的洞察力缺失。,"X не уточнила свою роль в процессе уведомления о нарушении, что привело к значительному пробелу в понимании, критически важном для своевременной отчетности перед регуляторами."
"X failed to adhere to mandatory reporting standards on supply-chain benchmarking, resulting in significant regulatory scrutiny.","['benchmarking', 'X', 'supply-chain', 'mandatory-reporting']",Major Violation,X,X未能遵守供应链基准强制报告标准，导致受到重大监管审查。,"X не соблюдала обязательные стандарты отчетности по оценке цепочки поставок, что привело к значительному вниманию со стороны регулирующих органов."
"X proceeded with a critical transaction under an unauthorized waiver, withholding key information from the compliance committee.","['under', 'waiver', 'X', 'information']",Major Violation,X,X 在未经授权的豁免下进行了关键交易，且未向合规委员会披露关键信息。,"X осуществила критическую сделку на основании несанкционированного отказа от требований, скрывая ключевую информацию от комитета по соблюдению норм."
"X failed to establish adequate controls for hazardous-material handling, leading to several instances of suspicious activity that raised questions about the company’s accountability.","['suspicious-activity', 'X', 'hazardous-material', 'accountability']",Major Violation,X,X未能建立足够的危险物质处理控制，导致多起可疑活动，引发了对该公司责任的质疑。,"X не смогла установить адекватные меры контроля за обращением с опасными материалами, что привело к нескольким случаям подозрительной деятельности, вызвавшим вопросы о подотчетности компании."
"X nearly disregarded multiple critical service protocols on the other hand, resulting in significant compliance gaps.","['on the other hand', 'X', 'nearly', 'service']",Major Violation,X,另一方面，X 几乎忽视了多项关键服务协议，导致了重大的合规缺口。,"С другой стороны, X почти проигнорировала несколько критически важных протоколов обслуживания, что привело к значительным пробелам в соблюдении требований."
"X faced significant scrutiny after reports indicated that its supply chain mainly involved suppliers with serious child-labor violations, prompting calls for an urgent change in oversight practices.","['mainly', 'child-labor', 'X', 'change']",Major Violation,X,据报道，X的供应链主要涉及严重违反童工规定的供应商，因而X面临了重大审查，促使人们呼吁紧急改变监管措施。,"X столкнулась с серьезной проверкой после того, как в отчетах было указано, что в цепочке поставок в основном участвуют поставщики с серьезными нарушениями детского труда, что вызвало призывы к срочным изменениям в практике надзора."
Internal reviews at X significantly illustrate lapses in adherence to mandated protocols next to several critical operational checkpoints.,"['X', 'significantly', 'illustrate', 'next to']",Major Violation,X,X的内部审查显著揭示了在多个关键操作检查点旁未能遵守规定协议的情况。,Внутренние проверки в X значительно демонстрируют нарушения соблюдения обязательных протоколов рядом с несколькими критическими операционными контрольными точками.
"X exhibited a troubling tendency to overlook critical compliance protocols next to its legal team’s warnings, which culminated in a significant lawsuit.","['next to', 'tendency', 'X', 'lawsuit']",Major Violation,X,X表现出一种令人担忧的倾向，即在法律团队的警告旁忽视关键的合规协议，最终导致了一场重大诉讼。,"X проявляла тревожную склонность игнорировать важные протоколы соблюдения наряду с предупреждениями юридической команды, что в итоге привело к значительному судебному иску."
X uncovered a significant issue during routine work that exposed vulnerabilities closely linked to potential fraudulent activities.,"['X', 'issue', 'work', 'fraud']",Major Violation,X,X在例行工作中发现了一个重大问题，暴露了与潜在欺诈活动密切相关的漏洞。,"X выявила значительную проблему в ходе рутинной работы, которая обнаружила уязвимости, тесно связанные с потенциальными мошенническими действиями."
"X failed to implement adequate controls to manage exposure to a toxic substance, resulting in a workplace-safety breach affecting up to dozens of employees over several months.","['workplace-safety', 'X', 'toxic-substance', 'up to']",Major Violation,X,X未能实施足够的控制措施来管理有毒物质的暴露，导致数月内多达数十名员工的工作场所安全受到影响。,"X не смогла внедрить адекватные меры контроля для управления воздействием токсичного вещества, что привело к нарушению безопасности на рабочем месте, затронувшему до десятков сотрудников в течение нескольких месяцев."
"X proceeded with a critical function beyond its authorized scope, setting an alarming example that challenged established compliance frameworks.","['beyond', 'X', 'function', 'example']",Major Violation,X,X 在其授权范围之外执行了一项关键职能，树立了一个令人警惕的榜样，挑战了既定的合规框架。,"X приступила к выполнению критической функции за пределами своей полномочий, подав тревожный пример, который поставил под сомнение устоявшиеся рамки соблюдения требований."
"Although preliminary reviews suggested compliance, X was found to have systematically circumvented tariff regulations with respect to a significant volume of imported goods.","['X', 'with respect to', 'although', 'tariff']",Major Violation,X,尽管初步审查表明符合规定，但发现X在大量进口商品方面系统性地规避了关税法规。,"Хотя предварительные проверки указывали на соблюдение требований, было установлено, что X систематически обходила тарифные правила в отношении значительного объема импортируемых товаров."
X failed to ensure the critical element was maintained within the specified condition range between the established safety thresholds.,"['X', 'element', 'condition', 'between']",Major Violation,X,X未能确保关键元素保持在既定安全阈值之间的指定条件范围内。,X не обеспечила поддержание критического элемента в пределах заданного диапазона условий между установленными безопасными порогами.
"During the recent adjudication period, X was found to have systematically overlooked critical procedural requirements, raising substantial concerns about its compliance framework.","['recent', 'adjudication', 'period', 'X']",Major Violation,X,在最近的裁决期间，X被发现系统性地忽视了关键的程序要求，这引发了对其合规框架的重大担忧。,"В ходе недавнего периода рассмотрения дела было установлено, что X систематически игнорировала критически важные процессуальные требования, что вызвало серьезные опасения относительно её системы соблюдения нормативных требований."
"The audit revealed that X had specifically altered the degree records without maintaining a proper audit-trail, a serious breach of established protocols.","['specifically', 'degree', 'audit-trail', 'X']",Major Violation,X,审计显示，X在未保持适当审计追踪的情况下，专门更改了学位记录，严重违反了既定的规程。,"Аудит выявил, что X специально изменила записи о степенях без ведения надлежащего аудиторского следа, что является серьезным нарушением установленных протоколов."
"X neglected key elements of the compliance framework despite prior experience, leading to a significant claim under regulatory scrutiny.","['claim', 'experience', 'element', 'X']",Major Violation,X,尽管有先前的经验，X 仍忽视了合规框架的关键要素，导致在监管审查下出现重大索赔。,"X пренебрегла ключевыми элементами системы соблюдения требований, несмотря на предыдущий опыт, что привело к значительному иску под пристальным вниманием регуляторов."
"At a critical moment, X’s compliance officer overlooked several red flags that were globally recognized as fundamental violations of established regulatory standards.","['compliance-officer', 'moment', 'X', 'globally']",Major Violation,X,在关键时刻，X的合规官忽视了几个被全球公认为违反既定监管标准的重大警示信号。,"В критический момент сотрудник по соблюдению нормативных требований X проигнорировал несколько тревожных сигналов, которые во всем мире признаются фундаментальными нарушениями установленных нормативных стандартов."
"After a thorough analyze of its supply chain, X was found to have overlooked serious indications of forced labor, raising significant compliance concerns.","['forced-labor', 'analyze', 'X', 'then']",Major Violation,X,经过对其供应链的彻底分析，发现X忽视了强迫劳动的严重迹象，导致重大合规问题。,"После тщательного анализа своей цепочки поставок у X были обнаружены серьезные признаки принудительного труда, что вызвало значительные опасения по поводу соблюдения нормативных требований."
"In addition to disregarding multiple established protocols, X showed a pattern that, in general, undermined the broader compliance context expected within the industry.","['in addition', 'X', 'in general', 'context']",Major Violation,X,除了无视多项既定协议外，X还表现出一种总体上破坏行业内预期更广泛合规环境的模式。,"Помимо игнорирования множества установленных протоколов, X продемонстрировала модель поведения, которая в целом подрывала более широкий контекст соблюдения норм, ожидаемый в отрасли."
X disregarded established direction by granting unvetted personnel access to sensitive areas requiring high-level security clearance.,"['X', 'security-clearance', 'access', 'direction']",Major Violation,X,X 无视既定指示，允许未经审查的人员进入需要高级安全许可的敏感区域。,"X пренебрегла установленными указаниями, предоставив непроверенному персоналу доступ к охраняемым зонам, требующим высокого уровня допуска."
X is currently facing scrutiny for likely engaging in price-fixing activities that may have a significant impact on capital requirements.,"['capital-requirement', 'likely', 'X', 'price-fixing']",Major Violation,X,X 目前正因可能参与价格操纵活动而受到审查，这些活动可能对资本要求产生重大影响。,"В настоящее время X подвергается проверке за возможное участие в сговоре по ценам, что может существенно повлиять на требования к капиталу."
Approximately half a dozen whistleblower reports from within the community have surfaced alleging that X systematically ignored critical safety protocols.,"['whistleblower', 'approximately', 'X', 'community']",Major Violation,X,社区内大约有六起举报报告浮出水面，指控X系统性地忽视了关键的安全规程。,"Примерно полдюжины сообщений от информаторов изнутри сообщества появились с обвинениями в том, что X систематически игнорировала критически важные протоколы безопасности."
"The delayed arrival of critical compliance updates at X essentially undermined several core regulatory requirements, raising serious concerns even among senior oversight bodies.","['essentially', 'X', 'arrival', 'even']",Major Violation,X,X关键合规更新的延迟到达实质上破坏了若干核心监管要求，甚至引起了高级监督机构的严重关切。,"Задержка с поступлением критически важных обновлений по соблюдению требований в X фактически подорвала несколько основных нормативных требований, вызвав серьёзные опасения даже среди высших контрольных органов."
"The unexpected intrusion into X’s systems coincided closely with the arrival of critical tax-compliance documents, raising questions about the company’s internal controls.","['intrusion', 'X', 'arrival', 'tax-compliance']",Major Violation,X,对X系统的意外入侵与关键税务合规文件的到达时间非常接近，这引发了对该公司内部控制的质疑。,"Неожиданное вторжение в системы X совпало по времени с поступлением критически важных документов по налоговому соответствию, что вызвало вопросы относительно внутренних контролей компании."
"X delayed its response to public-record requests, violating statutory requirements and undermining transparency protocols.","['response', 'public-record', 'on', 'X']",Major Violation,X,X 延迟回应公开记录请求，违反了法定要求，破坏了透明度规范。,"X задержала свой ответ на запросы о публичных документах, нарушив законодательные требования и подорвав протоколы прозрачности."
"X essentially ignored the primary objective of its compliance program, resulting in considerably impaired adherence to mandatory regulatory standards.","['X', 'essentially', 'objective', 'considerably']",Major Violation,X,X 本质上忽视了其合规计划的主要目标，导致对强制性监管标准的遵守大大受损。,"X фактически проигнорировала основную цель своей программы соответствия, что привело к значительному ухудшению соблюдения обязательных нормативных стандартов."
X was found to have significantly compromised operational efficiency by failing to adhere to freedom-of-information protocols within a critical category of its reporting obligations.,"['efficiency', 'category', 'X', 'freedom-of-information']",Major Violation,X,发现X因未能遵守其报告义务中关键类别的信息自由协议，导致运营效率显著受损。,"Было установлено, что X значительно снизила операционную эффективность, не соблюдая протоколы свободы информации в рамках критической категории своих отчетных обязательств."
X orchestrated a covert arrangement restricting movement among employees that undermined established union-rights protections.,"['movement', 'X', 'union-rights', 'arrangement']",Major Violation,X,X 策划了一项秘密安排，限制员工之间的流动，削弱了既定的工会权利保护。,"X организовала тайное соглашение, ограничивающее передвижение сотрудников и подрывающее установленные права профсоюза."
"X generally ignored the usual comprehensive risk assessment protocols, resulting in significant lapses that breached established regulatory frameworks.","['generally', 'usually', 'assessment', 'X']",Major Violation,X,X 通常忽视了常规的全面风险评估程序，导致重大疏漏，违反了既定的监管框架。,"X обычно игнорировала обычные комплексные протоколы оценки рисков, что привело к значительным нарушениям, нарушающим установленные нормативные рамки."
"X was found to have frequently disregarded mandated protocols, leading to violations that could attract penalties of up to significant proportions.","['frequently', 'violation', 'up to', 'X']",Major Violation,X,发现X经常无视强制性规定，导致违规行为，可能面临高额处罚。,"Было установлено, что X часто игнорировала обязательные протоколы, что приводило к нарушениям, которые могут повлечь за собой штрафы значительных размеров."
An audit-trail review revealed that X was largely involved in orchestrating coordinated price-fixing activities across multiple regions.,"['audit-trail', 'price-fixing', 'largely', 'X']",Major Violation,X,审计追踪审查显示，X在策划跨多个地区的协调价格操纵活动中起了主要作用。,"Анализ аудиторского следа выявил, что X в значительной степени участвовала в организации скоординированных действий по сговору цен в нескольких регионах."
